Data Medicao,"NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número)","PRECIPITACAO TOTAL, MENSAL (AUT)(mm)","PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB)","TEMPERATURA MEDIA, MENSAL (AUT)(°C)","VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s)",Nome Estacao,Codigo Estacao
2018-08-31,0.0,0.0,980.1,28.4,1.8,SAO PEDRO DO PIAUI,A362
2018-09-30,2.0,4.8,977.4,29.7,1.8,SAO PEDRO DO PIAUI,A362
2018-10-31,3.0,1.6,976.9,29.5,1.8,SAO PEDRO DO PIAUI,A362
2018-11-30,,,976.2,29.0,1.8,SAO PEDRO DO PIAUI,A362
2018-12-31,,,978.4,26.1,1.6,SAO PEDRO DO PIAUI,A362
2019-01-31,,,978.7,26.0,1.6,SAO PEDRO DO PIAUI,A362
2019-02-28,,,978.1,25.6,1.5,SAO PEDRO DO PIAUI,A362
2019-03-31,,,978.6,25.4,1.5,SAO PEDRO DO PIAUI,A362
2019-04-30,,,,,,SAO PEDRO DO PIAUI,A362
2019-05-31,,,,,,SAO PEDRO DO PIAUI,A362
2019-06-30,,,,,,SAO PEDRO DO PIAUI,A362
2019-07-31,,,,,,SAO PEDRO DO PIAUI,A362
2019-08-31,1.0,,,,,SAO PEDRO DO PIAUI,A362
2019-09-30,3.0,5.2,978.9,29.3,1.9,SAO PEDRO DO PIAUI,A362
2019-10-31,6.0,,,29.6,,SAO PEDRO DO PIAUI,A362
2019-11-30,,,,,,SAO PEDRO DO PIAUI,A362
2014-01-31,,,983.8,28.6,1.6,SAO JOAO DO PIAUI,A331
2014-02-28,,,983.2,27.7,1.4,SAO JOAO DO PIAUI,A331
2014-03-31,3.0,,983.8,27.4,1.2,SAO JOAO DO PIAUI,A331
2014-04-30,,,,,,SAO JOAO DO PIAUI,A331
2014-05-31,5.0,16.2,985.1,27.5,1.7,SAO JOAO DO PIAUI,A331
2014-06-30,0.0,0.0,986.5,28.0,2.5,SAO JOAO DO PIAUI,A331
2014-07-31,1.0,1.4,988.6,27.8,3.0,SAO JOAO DO PIAUI,A331
2014-08-31,1.0,1.0,987.5,28.2,3.0,SAO JOAO DO PIAUI,A331
2014-09-30,2.0,0.6,985.6,30.1,2.7,SAO JOAO DO PIAUI,A331
2014-10-31,2.0,7.8,984.5,30.5,2.8,SAO JOAO DO PIAUI,A331
2014-11-30,6.0,150.6,983.1,29.4,1.8,SAO JOAO DO PIAUI,A331
2014-12-31,14.0,19.2,984.0,27.8,1.6,SAO JOAO DO PIAUI,A331
2015-01-31,7.0,1.6,984.4,29.1,1.6,SAO JOAO DO PIAUI,A331
2015-02-28,,,984.3,27.4,1.3,SAO JOAO DO PIAUI,A331
2015-03-31,,,984.2,26.5,1.0,SAO JOAO DO PIAUI,A331
2015-04-30,,,984.4,27.2,1.1,SAO JOAO DO PIAUI,A331
2015-05-31,,,,,,SAO JOAO DO PIAUI,A331
2015-06-30,1.0,,,,,SAO JOAO DO PIAUI,A331
2015-07-31,1.0,0.2,987.5,28.4,2.9,SAO JOAO DO PIAUI,A331
2015-08-31,0.0,0.0,986.9,28.6,2.9,SAO JOAO DO PIAUI,A331
2015-09-30,0.0,0.0,984.9,30.7,2.4,SAO JOAO DO PIAUI,A331
2015-10-31,2.0,13.2,984.2,31.5,2.4,SAO JOAO DO PIAUI,A331
2015-11-30,7.0,34.0,982.2,31.6,1.7,SAO JOAO DO PIAUI,A331
2015-12-31,3.0,10.6,983.7,31.6,2.1,SAO JOAO DO PIAUI,A331
2016-01-31,22.0,325.4,984.6,26.8,1.0,SAO JOAO DO PIAUI,A331
2016-02-29,5.0,55.2,984.7,27.5,1.5,SAO JOAO DO PIAUI,A331
2016-03-31,7.0,68.2,984.5,29.0,1.4,SAO JOAO DO PIAUI,A331
2016-04-30,1.0,2.6,983.9,29.8,1.8,SAO JOAO DO PIAUI,A331
2016-05-31,1.0,0.8,985.9,29.8,2.1,SAO JOAO DO PIAUI,A331
2016-06-30,0.0,0.0,987.7,28.6,2.4,SAO JOAO DO PIAUI,A331
2016-07-31,0.0,0.0,987.6,28.1,2.8,SAO JOAO DO PIAUI,A331
2016-08-31,0.0,0.0,986.8,29.1,2.7,SAO JOAO DO PIAUI,A331
2016-09-30,3.0,6.2,985.7,30.3,2.6,SAO JOAO DO PIAUI,A331
2016-10-31,2.0,13.0,983.2,31.1,2.4,SAO JOAO DO PIAUI,A331
2016-11-30,4.0,24.6,982.4,30.8,2.3,SAO JOAO DO PIAUI,A331
2016-12-31,10.0,86.0,983.0,29.3,1.8,SAO JOAO DO PIAUI,A331
2017-01-31,10.0,18.8,983.2,29.6,1.5,SAO JOAO DO PIAUI,A331
2017-02-28,,,,,,SAO JOAO DO PIAUI,A331
2017-03-31,2.0,,,,,SAO JOAO DO PIAUI,A331
2017-04-30,3.0,,984.1,28.6,1.4,SAO JOAO DO PIAUI,A331
2017-05-31,,,,,,SAO JOAO DO PIAUI,A331
2017-06-30,1.0,,,27.8,,SAO JOAO DO PIAUI,A331
2017-07-31,0.0,0.0,989.6,26.9,3.6,SAO JOAO DO PIAUI,A331
2017-08-31,0.0,0.0,986.6,29.0,2.7,SAO JOAO DO PIAUI,A331
2017-09-30,0.0,0.0,987.3,28.7,3.7,SAO JOAO DO PIAUI,A331
2017-10-31,0.0,0.0,983.7,31.2,2.9,SAO JOAO DO PIAUI,A331
2017-11-30,8.0,95.2,982.3,29.6,1.7,SAO JOAO DO PIAUI,A331
2017-12-31,9.0,25.8,982.5,29.2,1.4,SAO JOAO DO PIAUI,A331
2018-01-31,12.0,49.2,983.4,27.9,1.4,SAO JOAO DO PIAUI,A331
2018-02-28,20.0,176.8,983.6,26.4,1.0,SAO JOAO DO PIAUI,A331
2018-03-31,21.0,166.2,983.9,26.3,1.0,SAO JOAO DO PIAUI,A331
2018-04-30,,,985.2,26.0,1.3,SAO JOAO DO PIAUI,A331
2018-05-31,1.0,4.6,986.0,27.4,1.9,SAO JOAO DO PIAUI,A331
2018-06-30,1.0,1.6,987.5,27.5,2.4,SAO JOAO DO PIAUI,A331
2018-07-31,1.0,0.6,987.5,27.6,2.6,SAO JOAO DO PIAUI,A331
2018-08-31,0.0,0.0,987.2,28.8,2.6,SAO JOAO DO PIAUI,A331
2018-09-30,0.0,0.0,984.2,30.6,2.5,SAO JOAO DO PIAUI,A331
2018-10-31,6.0,60.2,983.2,30.3,2.0,SAO JOAO DO PIAUI,A331
2018-11-30,,,,,,SAO JOAO DO PIAUI,A331
2018-12-31,7.0,,985.1,27.2,1.5,SAO JOAO DO PIAUI,A331
2019-01-31,9.0,,984.8,28.6,1.3,SAO JOAO DO PIAUI,A331
2019-02-28,12.0,,,27.5,,SAO JOAO DO PIAUI,A331
2019-03-31,7.0,,,,,SAO JOAO DO PIAUI,A331
2019-04-30,14.0,100.8,984.6,27.1,0.9,SAO JOAO DO PIAUI,A331
2019-05-31,6.0,57.6,984.7,27.7,1.3,SAO JOAO DO PIAUI,A331
2019-06-30,2.0,0.8,987.5,27.9,2.6,SAO JOAO DO PIAUI,A331
2019-07-31,0.0,0.0,987.5,28.1,2.7,SAO JOAO DO PIAUI,A331
2019-08-31,0.0,0.0,988.5,28.5,3.0,SAO JOAO DO PIAUI,A331
2019-09-30,,0.0,986.1,30.6,2.6,SAO JOAO DO PIAUI,A331
2019-10-31,0.0,0.0,984.5,31.0,2.9,SAO JOAO DO PIAUI,A331
2019-11-30,,,982.9,30.8,2.1,SAO JOAO DO PIAUI,A331
2019-12-31,,0.0,983.3,30.1,2.1,SAO JOAO DO PIAUI,A331
2020-01-31,,,985.4,26.3,1.2,SAO JOAO DO PIAUI,A331
2020-02-29,,,985.5,26.9,1.4,SAO JOAO DO PIAUI,A331
2020-03-31,,,985.6,26.7,1.5,SAO JOAO DO PIAUI,A331
2020-04-30,,,986.4,26.5,1.6,SAO JOAO DO PIAUI,A331
2020-05-31,,,,26.5,,SAO JOAO DO PIAUI,A331
2020-06-30,,,,,,SAO JOAO DO PIAUI,A331
2020-07-31,,,,,,SAO JOAO DO PIAUI,A331
2020-08-31,,,,,,SAO JOAO DO PIAUI,A331
2020-09-30,,,,,,SAO JOAO DO PIAUI,A331
2020-10-31,,,,,,SAO JOAO DO PIAUI,A331
2020-11-30,,,,,,SAO JOAO DO PIAUI,A331
2020-12-31,,,,,,SAO JOAO DO PIAUI,A331
2021-01-31,,,,,,SAO JOAO DO PIAUI,A331
2021-02-28,,,,,,SAO JOAO DO PIAUI,A331
2021-03-31,,,,,,SAO JOAO DO PIAUI,A331
2021-04-30,,,,,,SAO JOAO DO PIAUI,A331
2021-05-31,,,,,,SAO JOAO DO PIAUI,A331
2021-06-30,,,,,,SAO JOAO DO PIAUI,A331
2021-07-31,,,,,,SAO JOAO DO PIAUI,A331
2021-08-31,,,,,,SAO JOAO DO PIAUI,A331
2021-09-30,,,,,,SAO JOAO DO PIAUI,A331
2021-10-31,,,,,,SAO JOAO DO PIAUI,A331
2021-11-30,,,,,,SAO JOAO DO PIAUI,A331
2021-12-31,,,,,,SAO JOAO DO PIAUI,A331
2022-01-31,,,,,,SAO JOAO DO PIAUI,A331
2022-02-28,,,,,,SAO JOAO DO PIAUI,A331
2022-03-31,,,,,,SAO JOAO DO PIAUI,A331
2022-04-30,,,,,,SAO JOAO DO PIAUI,A331
2022-05-31,,,,,,SAO JOAO DO PIAUI,A331
2022-06-30,,,,,,SAO JOAO DO PIAUI,A331
2022-07-31,,,,,,SAO JOAO DO PIAUI,A331
2022-08-31,,0.0,987.9,28.1,3.5,SAO JOAO DO PIAUI,A331
2022-09-30,,,,,,SAO JOAO DO PIAUI,A331
2022-10-31,,,,,,SAO JOAO DO PIAUI,A331
2022-11-30,,,,,,SAO JOAO DO PIAUI,A331
2022-12-31,,,,,,SAO JOAO DO PIAUI,A331
2023-01-31,,,,,,SAO JOAO DO PIAUI,A331
2023-02-28,,,,,,SAO JOAO DO PIAUI,A331
2023-03-31,12.0,,,25.3,,SAO JOAO DO PIAUI,A331
2023-04-30,6.0,140.4,984.9,26.3,1.3,SAO JOAO DO PIAUI,A331
2023-05-31,7.0,54.4,986.7,26.7,1.8,SAO JOAO DO PIAUI,A331
2023-06-30,0.0,0.0,988.5,27.5,2.9,SAO JOAO DO PIAUI,A331
2023-07-31,0.0,0.0,988.7,28.1,2.8,SAO JOAO DO PIAUI,A331
2023-08-31,2.0,13.0,987.1,29.4,2.8,SAO JOAO DO PIAUI,A331
2023-09-30,1.0,1.2,986.1,30.6,2.9,SAO JOAO DO PIAUI,A331
2023-10-31,0.0,0.0,983.9,32.0,2.3,SAO JOAO DO PIAUI,A331
2023-11-30,11.0,116.2,983.8,29.7,1.7,SAO JOAO DO PIAUI,A331
2023-12-31,5.0,32.4,983.8,30.0,1.8,SAO JOAO DO PIAUI,A331
2024-01-31,15.0,258.0,985.5,27.5,1.2,SAO JOAO DO PIAUI,A331
2024-02-29,12.0,539.2,986.1,26.9,1.6,SAO JOAO DO PIAUI,A331
2024-03-31,16.0,128.8,985.3,27.3,1.3,SAO JOAO DO PIAUI,A331
2024-04-30,12.0,90.6,985.1,27.4,1.4,SAO JOAO DO PIAUI,A331
2024-05-31,0.0,0.0,986.1,28.5,2.1,SAO JOAO DO PIAUI,A331
2024-06-30,1.0,0.4,987.9,28.2,3.0,SAO JOAO DO PIAUI,A331
2024-07-31,3.0,7.0,989.6,27.7,3.2,SAO JOAO DO PIAUI,A331
2024-08-31,0.0,0.0,988.6,28.9,3.2,SAO JOAO DO PIAUI,A331
2024-09-30,0.0,0.0,986.5,30.3,3.2,SAO JOAO DO PIAUI,A331
2024-10-31,2.0,3.0,984.7,31.5,2.5,SAO JOAO DO PIAUI,A331
2024-11-30,1.0,,983.5,,2.1,SAO JOAO DO PIAUI,A331
2024-12-31,,,,,,SAO JOAO DO PIAUI,A331
2014-01-31,7.0,75.8,1002.6,26.7,1.1,TERESINA,A312
2014-02-28,20.0,,1001.8,26.4,1.0,TERESINA,A312
2014-03-31,22.0,279.6,1002.8,26.4,0.9,TERESINA,A312
2014-04-30,24.0,214.8,1003.2,26.6,0.9,TERESINA,A312
2014-05-31,14.0,,1003.4,26.9,0.9,TERESINA,A312
2014-06-30,5.0,3.4,1004.1,27.0,1.0,TERESINA,A312
2014-07-31,2.0,,1006.0,27.0,1.2,TERESINA,A312
2014-08-31,,0.0,1004.5,27.8,1.3,TERESINA,A312
2014-09-30,2.0,7.6,1003.0,29.3,1.5,TERESINA,A312
2014-10-31,3.0,,,,,TERESINA,A312
2014-11-30,,,,,,TERESINA,A312
2014-12-31,8.0,47.0,1001.8,29.2,1.4,TERESINA,A312
2015-01-31,6.0,16.8,1002.8,27.8,1.2,TERESINA,A312
2015-02-28,14.0,113.0,1002.7,26.8,1.1,TERESINA,A312
2015-03-31,20.0,64.4,1002.6,26.4,1.0,TERESINA,A312
2015-04-30,22.0,225.0,1003.0,26.6,0.9,TERESINA,A312
2015-05-31,17.0,75.2,1003.4,26.9,0.9,TERESINA,A312
2015-06-30,8.0,20.2,1004.9,26.8,1.0,TERESINA,A312
2015-07-31,10.0,4.0,1004.7,27.0,1.2,TERESINA,A312
2015-08-31,2.0,3.4,1003.9,27.9,1.2,TERESINA,A312
2015-09-30,3.0,7.8,1002.9,29.5,1.5,TERESINA,A312
2015-10-31,3.0,1.4,1002.3,30.6,1.7,TERESINA,A312
2015-11-30,0.0,0.0,1000.9,30.7,1.8,TERESINA,A312
2015-12-31,4.0,4.2,1002.1,30.9,1.9,TERESINA,A312
2016-01-31,23.0,271.0,1002.9,27.5,1.2,TERESINA,A312
2016-02-29,14.0,91.4,1002.6,27.5,1.1,TERESINA,A312
2016-03-31,23.0,219.4,1003.2,27.2,1.0,TERESINA,A312
2016-04-30,16.0,89.4,1002.2,27.6,1.0,TERESINA,A312
2016-05-31,6.0,27.6,1004.0,27.6,0.9,TERESINA,A312
2016-06-30,6.0,21.2,1005.3,27.3,1.2,TERESINA,A312
2016-07-31,0.0,0.0,1004.8,27.2,1.2,TERESINA,A312
2016-08-31,0.0,0.0,1004.1,28.6,1.3,TERESINA,A312
2016-09-30,1.0,2.4,1003.3,30.4,1.6,TERESINA,A312
2016-10-31,1.0,12.0,1001.2,30.8,1.7,TERESINA,A312
2016-11-30,7.0,6.8,1000.3,31.4,1.8,TERESINA,A312
2016-12-31,11.0,38.8,1001.2,29.5,1.5,TERESINA,A312
2017-01-31,15.0,67.6,1002.0,27.9,1.4,TERESINA,A312
2017-02-28,21.0,326.4,1002.1,26.6,1.0,TERESINA,A312
2017-03-31,25.0,293.6,1002.5,26.2,1.0,TERESINA,A312
2017-04-30,24.0,119.6,1002.5,26.8,0.9,TERESINA,A312
2017-05-31,12.0,144.8,1003.2,27.2,0.9,TERESINA,A312
2017-06-30,5.0,9.0,1004.0,27.0,1.2,TERESINA,A312
2017-07-31,5.0,26.6,1006.2,26.6,1.6,TERESINA,A312
2017-08-31,3.0,42.8,1003.9,27.9,1.1,TERESINA,A312
2017-09-30,0.0,0.0,1003.6,29.2,1.6,TERESINA,A312
2017-10-31,1.0,0.6,1001.3,30.3,1.7,TERESINA,A312
2017-11-30,5.0,15.4,1000.6,29.8,1.5,TERESINA,A312
2017-12-31,11.0,93.4,1001.1,29.0,1.5,TERESINA,A312
2018-01-31,20.0,181.2,1001.9,27.8,1.2,TERESINA,A312
2018-02-28,25.0,268.0,1002.2,27.5,1.0,TERESINA,A312
2018-03-31,19.0,319.2,1002.2,27.4,1.0,TERESINA,A312
2018-04-30,18.0,299.0,1003.2,27.0,0.9,TERESINA,A312
2018-05-31,9.0,66.4,1003.8,27.8,1.0,TERESINA,A312
2018-06-30,4.0,13.6,1005.0,27.0,1.0,TERESINA,A312
2018-07-31,4.0,6.6,1004.7,27.2,1.1,TERESINA,A312
2018-08-31,3.0,2.4,1004.8,28.0,1.2,TERESINA,A312
2018-09-30,5.0,18.4,1002.0,29.1,1.4,TERESINA,A312
2018-10-31,3.0,5.4,1001.6,29.8,1.6,TERESINA,A312
2018-11-30,7.0,10.8,1000.7,29.8,1.6,TERESINA,A312
2018-12-31,12.0,367.2,1003.0,27.9,1.1,TERESINA,A312
2019-01-31,14.0,162.2,1003.4,27.9,1.1,TERESINA,A312
2019-02-28,22.0,263.6,1002.8,27.5,1.0,TERESINA,A312
2019-03-31,26.0,428.4,1003.4,26.7,0.9,TERESINA,A312
2019-04-30,25.0,361.0,1003.1,26.4,0.8,TERESINA,A312
2019-05-31,9.0,,,26.8,,TERESINA,A312
2019-06-30,,,,,,TERESINA,A312
2019-07-31,3.0,8.4,1005.0,26.6,1.3,TERESINA,A312
2019-08-31,1.0,1.4,1005.5,27.5,1.3,TERESINA,A312
2019-09-30,4.0,4.0,1003.3,28.9,1.4,TERESINA,A312
2019-10-31,6.0,10.0,1001.7,29.6,1.6,TERESINA,A312
2019-11-30,4.0,9.4,1000.4,30.0,1.5,TERESINA,A312
2019-12-31,7.0,25.6,1000.9,29.7,1.5,TERESINA,A312
2020-01-31,25.0,191.2,1002.8,26.9,1.1,TERESINA,A312
2020-02-29,22.0,353.8,1003.0,26.4,0.9,TERESINA,A312
2020-03-31,28.0,371.0,1002.9,26.3,0.9,TERESINA,A312
2020-04-30,,,,,,TERESINA,A312
2020-05-31,,,,,,TERESINA,A312
2020-06-30,,,,,,TERESINA,A312
2020-07-31,,,,,,TERESINA,A312
2020-08-31,,,,,,TERESINA,A312
2020-09-30,,,,,,TERESINA,A312
2020-10-31,,,,,,TERESINA,A312
2020-11-30,,,,,,TERESINA,A312
2020-12-31,,,,,,TERESINA,A312
2021-01-31,,,,,,TERESINA,A312
2021-02-28,18.0,382.8,1001.9,26.4,1.0,TERESINA,A312
2021-03-31,24.0,314.2,1002.3,26.1,0.9,TERESINA,A312
2021-04-30,16.0,170.0,1002.2,26.6,0.8,TERESINA,A312
2021-05-31,13.0,110.2,1003.7,26.5,0.9,TERESINA,A312
2021-06-30,7.0,24.4,1004.2,26.5,0.8,TERESINA,A312
2021-07-31,7.0,74.6,1005.2,26.7,1.0,TERESINA,A312
2021-08-31,,,1004.2,27.7,1.2,TERESINA,A312
2021-09-30,7.0,28.4,1003.1,29.4,1.3,TERESINA,A312
2021-10-31,8.0,57.8,1001.8,29.1,1.3,TERESINA,A312
2021-11-30,11.0,99.0,1001.2,28.1,1.1,TERESINA,A312
2021-12-31,6.0,,,28.1,,TERESINA,A312
2022-01-31,7.0,,,,,TERESINA,A312
2022-02-28,6.0,,,,,TERESINA,A312
2022-03-31,28.0,447.2,1001.8,25.8,0.8,TERESINA,A312
2022-04-30,23.0,236.2,1002.2,26.5,0.9,TERESINA,A312
2022-05-31,19.0,114.0,1003.8,26.5,0.9,TERESINA,A312
2022-06-30,12.0,76.0,1003.9,26.0,0.9,TERESINA,A312
2022-07-31,2.0,2.6,1004.5,26.5,1.2,TERESINA,A312
2022-08-31,1.0,1.0,1004.1,27.1,1.2,TERESINA,A312
2022-09-30,4.0,19.0,1003.1,28.7,1.3,TERESINA,A312
2022-10-31,4.0,14.6,1001.6,29.6,1.4,TERESINA,A312
2022-11-30,11.0,122.2,1001.7,27.4,1.1,TERESINA,A312
2022-12-31,18.0,294.2,1001.5,27.1,1.0,TERESINA,A312
2023-01-31,23.0,209.8,1002.7,25.8,0.9,TERESINA,A312
2023-02-28,19.0,266.0,1002.5,26.2,1.0,TERESINA,A312
2023-03-31,23.0,282.2,1002.9,26.0,0.9,TERESINA,A312
2023-04-30,22.0,349.0,1002.3,26.5,0.9,TERESINA,A312
2023-05-31,18.0,126.8,1003.5,27.2,0.9,TERESINA,A312
2023-06-30,7.0,9.2,1004.9,27.0,1.0,TERESINA,A312
2023-07-31,1.0,1.8,1005.1,27.0,1.0,TERESINA,A312
2023-08-31,0.0,0.0,1004.0,28.0,1.2,TERESINA,A312
2023-09-30,1.0,0.2,1002.8,29.6,1.3,TERESINA,A312
2023-10-31,2.0,3.0,1001.4,30.6,1.5,TERESINA,A312
2023-11-30,6.0,8.8,1001.3,30.4,1.5,TERESINA,A312
2023-12-31,11.0,58.6,1001.2,29.6,1.3,TERESINA,A312
2024-01-31,13.0,101.4,1002.9,28.2,1.0,TERESINA,A312
2024-02-29,19.0,356.2,1003.2,27.3,1.0,TERESINA,A312
2024-03-31,21.0,348.6,1002.6,27.3,0.9,TERESINA,A312
2024-04-30,20.0,413.4,1002.2,27.2,0.9,TERESINA,A312
2024-05-31,16.0,85.6,1002.7,27.6,0.9,TERESINA,A312
2024-06-30,5.0,10.4,1004.3,27.0,1.0,TERESINA,A312
2024-07-31,2.0,,,,,TERESINA,A312
2024-08-31,,,,,,TERESINA,A312
2024-09-30,,,,,,TERESINA,A312
2024-10-31,,,,,,TERESINA,A312
2024-11-30,,,,,,TERESINA,A312
2024-12-31,,,,,,TERESINA,A312
2014-01-31,1.0,4.2,968.0,27.0,1.7,SAO RAIMUNDO NONATO,A345
2014-02-28,7.0,63.0,967.4,26.8,1.6,SAO RAIMUNDO NONATO,A345
2014-03-31,,,968.2,25.6,1.2,SAO RAIMUNDO NONATO,A345
2014-04-30,,,968.8,25.0,1.1,SAO RAIMUNDO NONATO,A345
2014-05-31,,,969.5,25.0,1.6,SAO RAIMUNDO NONATO,A345
2014-06-30,,0.0,970.9,25.2,2.1,SAO RAIMUNDO NONATO,A345
2014-07-31,0.0,0.0,973.0,25.6,2.7,SAO RAIMUNDO NONATO,A345
2014-08-31,1.0,1.0,971.8,26.2,2.7,SAO RAIMUNDO NONATO,A345
2014-09-30,0.0,0.0,969.9,28.1,2.7,SAO RAIMUNDO NONATO,A345
2014-10-31,,,968.9,28.9,3.0,SAO RAIMUNDO NONATO,A345
2014-11-30,,,,27.4,,SAO RAIMUNDO NONATO,A345
2014-12-31,,,968.2,25.3,1.6,SAO RAIMUNDO NONATO,A345
2015-01-31,,,,,,SAO RAIMUNDO NONATO,A345
2015-02-28,,,,,,SAO RAIMUNDO NONATO,A345
2015-03-31,10.0,121.6,968.2,25.5,1.3,SAO RAIMUNDO NONATO,A345
2015-04-30,12.0,86.4,968.5,26.0,1.2,SAO RAIMUNDO NONATO,A345
2015-05-31,2.0,0.4,969.8,26.7,1.9,SAO RAIMUNDO NONATO,A345
2015-06-30,0.0,0.0,971.8,26.1,2.1,SAO RAIMUNDO NONATO,A345
2015-07-31,0.0,0.0,971.8,26.4,2.3,SAO RAIMUNDO NONATO,A345
2015-08-31,1.0,0.2,971.3,26.3,2.3,SAO RAIMUNDO NONATO,A345
2015-09-30,0.0,0.0,969.3,28.2,2.1,SAO RAIMUNDO NONATO,A345
2015-10-31,3.0,13.6,968.6,29.8,2.3,SAO RAIMUNDO NONATO,A345
2015-11-30,6.0,59.0,966.5,30.1,1.8,SAO RAIMUNDO NONATO,A345
2015-12-31,2.0,1.2,968.0,30.0,2.0,SAO RAIMUNDO NONATO,A345
2016-01-31,20.0,254.2,968.7,25.8,0.9,SAO RAIMUNDO NONATO,A345
2016-02-29,3.0,6.4,969.0,26.1,1.4,SAO RAIMUNDO NONATO,A345
2016-03-31,2.0,9.6,968.8,28.2,1.5,SAO RAIMUNDO NONATO,A345
2016-04-30,1.0,10.2,968.3,28.2,1.6,SAO RAIMUNDO NONATO,A345
2016-05-31,1.0,0.4,970.4,27.5,1.7,SAO RAIMUNDO NONATO,A345
2016-06-30,0.0,0.0,972.0,26.6,1.9,SAO RAIMUNDO NONATO,A345
2016-07-31,0.0,0.0,971.9,25.7,2.2,SAO RAIMUNDO NONATO,A345
2016-08-31,0.0,0.0,971.2,27.0,2.3,SAO RAIMUNDO NONATO,A345
2016-09-30,2.0,14.8,970.1,28.3,2.3,SAO RAIMUNDO NONATO,A345
2016-10-31,4.0,,967.4,28.9,1.8,SAO RAIMUNDO NONATO,A345
2016-11-30,5.0,52.8,966.9,28.6,1.3,SAO RAIMUNDO NONATO,A345
2016-12-31,10.0,61.6,967.3,27.2,1.8,SAO RAIMUNDO NONATO,A345
2017-01-31,5.0,14.8,967.4,28.8,1.8,SAO RAIMUNDO NONATO,A345
2017-02-28,13.0,178.2,967.8,26.4,1.4,SAO RAIMUNDO NONATO,A345
2017-03-31,8.0,89.8,967.8,26.7,1.3,SAO RAIMUNDO NONATO,A345
2017-04-30,4.0,5.2,968.4,27.2,1.6,SAO RAIMUNDO NONATO,A345
2017-05-31,2.0,8.0,969.5,27.3,1.9,SAO RAIMUNDO NONATO,A345
2017-06-30,1.0,1.0,971.0,26.7,2.6,SAO RAIMUNDO NONATO,A345
2017-07-31,0.0,0.0,973.8,25.2,3.0,SAO RAIMUNDO NONATO,A345
2017-08-31,0.0,0.0,970.9,27.1,2.5,SAO RAIMUNDO NONATO,A345
2017-09-30,0.0,0.0,971.6,27.4,3.7,SAO RAIMUNDO NONATO,A345
2017-10-31,0.0,0.0,968.1,29.8,3.1,SAO RAIMUNDO NONATO,A345
2017-11-30,8.0,89.6,966.6,28.5,2.0,SAO RAIMUNDO NONATO,A345
2017-12-31,11.0,79.0,966.8,27.5,1.6,SAO RAIMUNDO NONATO,A345
2018-01-31,12.0,77.2,967.5,27.3,1.7,SAO RAIMUNDO NONATO,A345
2018-02-28,22.0,204.4,967.7,25.3,1.0,SAO RAIMUNDO NONATO,A345
2018-03-31,15.0,203.2,968.0,24.9,1.1,SAO RAIMUNDO NONATO,A345
2018-04-30,6.0,24.2,969.3,24.3,1.2,SAO RAIMUNDO NONATO,A345
2018-05-31,0.0,0.0,970.2,25.0,1.8,SAO RAIMUNDO NONATO,A345
2018-06-30,1.0,3.0,971.8,24.9,2.1,SAO RAIMUNDO NONATO,A345
2018-07-31,0.0,0.0,971.8,25.0,2.3,SAO RAIMUNDO NONATO,A345
2018-08-31,0.0,0.0,971.5,26.5,2.3,SAO RAIMUNDO NONATO,A345
2018-09-30,1.0,3.6,968.6,28.4,2.5,SAO RAIMUNDO NONATO,A345
2018-10-31,12.0,19.4,967.4,28.9,2.1,SAO RAIMUNDO NONATO,A345
2018-11-30,10.0,22.0,967.0,28.6,2.1,SAO RAIMUNDO NONATO,A345
2018-12-31,,,968.9,28.1,1.5,SAO RAIMUNDO NONATO,A345
2019-01-31,,,968.8,28.1,1.7,SAO RAIMUNDO NONATO,A345
2019-02-28,,,968.1,28.1,1.2,SAO RAIMUNDO NONATO,A345
2019-03-31,,,968.7,28.0,1.3,SAO RAIMUNDO NONATO,A345
2019-04-30,,,968.7,28.1,1.0,SAO RAIMUNDO NONATO,A345
2019-05-31,,,968.8,27.2,1.4,SAO RAIMUNDO NONATO,A345
2019-06-30,,0.0,971.8,26.3,2.2,SAO RAIMUNDO NONATO,A345
2019-07-31,0.0,0.0,971.7,26.5,2.2,SAO RAIMUNDO NONATO,A345
2019-08-31,0.0,0.0,972.8,26.7,2.7,SAO RAIMUNDO NONATO,A345
2019-09-30,0.0,0.0,969.9,28.8,2.7,SAO RAIMUNDO NONATO,A345
2019-10-31,,,,,,SAO RAIMUNDO NONATO,A345
2019-11-30,,,,,,SAO RAIMUNDO NONATO,A345
2019-12-31,,,,,,SAO RAIMUNDO NONATO,A345
2020-01-31,,,,,,SAO RAIMUNDO NONATO,A345
2020-02-29,,,,,,SAO RAIMUNDO NONATO,A345
2020-03-31,,,,,,SAO RAIMUNDO NONATO,A345
2020-04-30,,,,,,SAO RAIMUNDO NONATO,A345
2020-05-31,,,,,,SAO RAIMUNDO NONATO,A345
2020-06-30,,,,,,SAO RAIMUNDO NONATO,A345
2020-07-31,,,,,,SAO RAIMUNDO NONATO,A345
2020-08-31,,,,,,SAO RAIMUNDO NONATO,A345
2020-09-30,,,,,,SAO RAIMUNDO NONATO,A345
2020-10-31,,,,,,SAO RAIMUNDO NONATO,A345
